review_id,store_item_id,store_name,user_id,taste_match_rate,is_similar_user,satisfaction,has_text,review_text,has_photo,photo_count,receipt_verified,visit_day_type,visit_time,reported_wait_min,tone_type,mentioned_keywords
bangkok_review_0021,bangkok_roti_01,로띠스팟 성수,시나몬가능,39,FALSE,만족,TRUE,소스가 많아서 지저분하게 먹을 줄 알았는데 생각보다 깔끔했다. 포장 패키지도 괜찮음.,TRUE,2,TRUE,평일,오전,50,반말 후기형,웨이팅; 비주얼; 소스
bangkok_review_0022,bangkok_roti_01,로띠스팟 성수,바나나괜찮음,62,FALSE,만족,TRUE,전체적으로 기대 이상. 단맛과 기름짐을 감수할 수 있으면 꽤 만족스러움.,TRUE,2,TRUE,주말,저녁,40,불만 토로형,단맛; 기름짐
bangkok_review_0023,bangkok_roti_01,로띠스팟 성수,달면다좋아,40,FALSE,만족,FALSE,,TRUE,4,TRUE,주말,오전,55,텍스트 없음,
bangkok_review_0024,bangkok_roti_01,로띠스팟 성수,커피필수,48,FALSE,만족,TRUE,바나나+카라멜+연유 조합이라 단 거 싫어하면 힘들 수 있음. 나는 달달한 거 좋아해서 만족 😋,TRUE,1,TRUE,평일,점심,30,장문 후기형+표현강함,바나나; 연유; 카라멜; 단맛
bangkok_review_0025,bangkok_roti_01,로띠스팟 성수,오늘도당충전,38,FALSE,만족,TRUE,따뜻할 때 바로 먹어야 됨!! 포장해서 식으면 이 맛 안 날 것 같아.,TRUE,2,TRUE,주말,오후,40,음슴체,눅눅함
bangkok_review_0026,bangkok_roti_01,로띠스팟 성수,사진부터찍음,86,TRUE,만족,TRUE,튀김옷이 바삭해서 좋고 안쪽 필링이 넉넉함. 가격은 좀 있지만 유행템 값이라고 생각하면 납득.,FALSE,0,TRUE,주말,오후,45,짧은 현실형,바삭함; 가격
bangkok_review_0027,bangkok_roti_01,로띠스팟 성수,맛보다식감,63,FALSE,만족,TRUE,주말이라 줄 길었는데 회전은 생각보다 빨랐다. 맛은 확실히 대중적으로 좋아할 맛.,TRUE,4,FALSE,주말,저녁,50,장문 후기형,웨이팅
bangkok_review_0028,bangkok_roti_01,로띠스팟 성수,재방문고민중,60,FALSE,만족,TRUE,반갈했을 때 필링이 너무 예쁘게 보여서 사진 찍기 좋았음. 맛도 사진값은 한다.,TRUE,1,TRUE,평일,오후,35,장문 후기형,비주얼
bangkok_review_0029,bangkok_roti_01,로띠스팟 성수,찐후기씀,68,FALSE,만족,TRUE,연유랑 카라멜 때문에 달콤한 향이 확 남. 디저트 먹은 느낌 확실하다.,TRUE,4,TRUE,평일,오전,60,조건부 추천형,연유; 카라멜; 단맛
bangkok_review_0030,bangkok_roti_01,로띠스팟 성수,먹어보고말함,47,FALSE,만족,TRUE,바삭한 소리 때문에 괜히 영상 찍게 됨. 나 이런 거 안 찍는데 찍었다ㅋㅋ,FALSE,0,TRUE,평일,아침,45,반말 후기형+표현강함,바삭함
bangkok_review_0031,bangkok_roti_01,로띠스팟 성수,주말성수러,90,TRUE,불만족,TRUE,단맛이 너무 세고 소스가 많아서 손이 끈적거림. 먹는 재미보다 불편함이 컸다.,TRUE,2,FALSE,주말,오전,50,불만 토로형,단맛; 소스
bangkok_review_0032,bangkok_roti_01,로띠스팟 성수,평일방문러,40,FALSE,만족,TRUE,바나나 필링이 진하고 연유맛도 확실함. 그냥 유행 따라 만든 메뉴치고는 완성도 괜찮았다.,FALSE,0,TRUE,주말,아침,60,밈 섞인 리뷰형,바나나; 연유
bangkok_review_0033,bangkok_roti_01,로띠스팟 성수,카페메모장,92,TRUE,만족,TRUE,유명한 곳이라 기대했는데 기대만큼은 함. 대신 아주 섬세한 맛은 아니고 강한 맛으로 밀어붙임.,TRUE,3,TRUE,평일,아침,50,반말 후기형,
bangkok_review_0034,bangkok_roti_01,로띠스팟 성수,빵에진심,94,TRUE,불만족,FALSE,,TRUE,2,FALSE,주말,점심,50,텍스트 없음,
bangkok_review_0035,bangkok_roti_01,로띠스팟 성수,로띠입문자,54,FALSE,만족,TRUE,바나나가 너무 인공적이지 않아서 좋았음. 진짜 구운 바나나맛이 나고 달콤함.,TRUE,2,TRUE,평일,아침,55,존댓말 정보형,바나나; 단맛
bangkok_review_0036,bangkok_roti_01,로띠스팟 성수,기대컨실패,83,TRUE,만족,FALSE,,TRUE,2,TRUE,주말,저녁,40,텍스트 없음,
bangkok_review_0037,bangkok_roti_01,로띠스팟 성수,디저트유목민,67,FALSE,만족,TRUE,릴스에서 보던 반갈샷 그 자체. 가르면 바나나 필링이랑 연유가 보여서 사진 찍는 재미가 있음 📸 맛은 진짜 달고 진한 편이라 아아 필수.,TRUE,1,TRUE,주말,저녁,35,밈 섞인 리뷰형+표현강함,바나나; 연유; 단맛; 비주얼
bangkok_review_0038,bangkok_roti_01,로띠스팟 성수,성수산책러,66,FALSE,만족,TRUE,이건 진짜 SNS용으로 강함. 반 갈랐을 때 노란 필링 보이고 연유 드리즐까지 있어서 저장 많이 될 만해 ✨,TRUE,2,TRUE,평일,오후,45,흥분 극찬형+표현강함,연유; 소스
bangkok_review_0039,bangkok_roti_01,로띠스팟 성수,카페투어중,38,FALSE,만족,TRUE,"방콕에서 먹던 로띠랑 완전 같진 않은데, 카페 디저트로 재해석한 느낌은 잘 남. 재밌고 맛있다.",TRUE,1,TRUE,평일,저녁,30,불만 토로형,원조 느낌
bangkok_review_0040,bangkok_roti_01,로띠스팟 성수,바삭주의보,76,TRUE,불만족,TRUE,맛은 있는데 40분 기다릴 정도는 아니었음. 갓 튀긴 첫입은 좋은데 뒤로 갈수록 기름지고 달다.,FALSE,0,TRUE,주말,오후,40,조건부 추천형,단맛; 기름짐
bangkok_review_0041,bangkok_roti_01,로띠스팟 성수,당충전필수,64,FALSE,만족,TRUE,바삭 소리 듣고 싶어서 갔는데 성공. 영상으로 남기기 좋은 디저트임.,TRUE,2,TRUE,주말,오후,30,조건부 추천형,바삭함
bangkok_review_0042,bangkok_roti_01,로띠스팟 성수,먹킷리스트,68,FALSE,만족,TRUE,웨이팅 길어서 한 번만 먹자 했는데 맛있긴 맛있다… 또 갈지는 사람 적을 때 생각해볼 듯.,TRUE,1,FALSE,주말,점심,60,장문 후기형,웨이팅
bangkok_review_0043,bangkok_roti_01,로띠스팟 성수,후회없는간식,38,FALSE,만족,FALSE,,TRUE,2,FALSE,주말,오전,50,텍스트 없음,
bangkok_review_0044,bangkok_roti_01,로띠스팟 성수,포장해감,85,TRUE,만족,TRUE,단맛 강한 디저트 좋아하면 로띠스팟 만족할 듯. 나는 반 개까진 극락이고 하나 다 먹으니 살짝 물림.,FALSE,0,TRUE,주말,아침,35,반말 후기형,단맛
bangkok_review_0045,bangkok_roti_01,로띠스팟 성수,디저트맵핑,90,TRUE,불만족,TRUE,튀김옷이 생각보다 두껍고 기름졌다. 바삭하긴 한데 깔끔한 디저트 느낌은 아님.,FALSE,0,TRUE,평일,저녁,60,담담 평가형,바삭함; 기름짐
bangkok_review_0046,bangkok_roti_01,로띠스팟 성수,노웨이팅최고,44,FALSE,만족,TRUE,튀김이라 무거울 줄 알았는데 따뜻할 때 먹으니 생각보다 잘 들어갔다. 커피랑 먹으면 딱 ☕,TRUE,4,TRUE,평일,점심,60,존댓말 정보형+표현강함,웨이팅
bangkok_review_0047,bangkok_roti_01,로띠스팟 성수,입맛까다로움,51,FALSE,만족,FALSE,,TRUE,3,FALSE,평일,저녁,60,텍스트 없음,
bangkok_review_0048,bangkok_roti_01,로띠스팟 성수,커스터드아님로띠,55,FALSE,불만족,TRUE,사진은 진짜 잘 나오는데 맛은 예상 가능한 달달한 튀김. 웨이팅 포함하면 아쉬움.,TRUE,2,TRUE,주말,아침,55,기대 대비 아쉬움형,웨이팅; 단맛; 비주얼
bangkok_review_0049,bangkok_roti_01,로띠스팟 성수,달지않게요,39,FALSE,만족,TRUE,친구랑 나눠 먹기 좋음. 혼자 하나 다 먹으면 달고 기름져서 조금 힘들 수도 있어요.,TRUE,2,TRUE,주말,오전,60,장문 후기형,단맛; 기름짐
bangkok_review_0050,bangkok_roti_02,데일리빈 성수역점,아아필수,38,FALSE,만족,TRUE,시즌 메뉴로는 괜찮다. 다음에 지나가다 보이면 또 살 듯.,FALSE,0,TRUE,주말,점심,0,밈 섞인 리뷰형,
bangkok_review_0051,bangkok_roti_02,데일리빈 성수역점,친구따라옴,37,FALSE,만족,FALSE,,FALSE,0,TRUE,평일,저녁,0,텍스트 없음,
bangkok_review_0052,bangkok_roti_02,데일리빈 성수역점,바나나향감별러,36,FALSE,불만족,FALSE,,TRUE,1,TRUE,평일,저녁,0,텍스트 없음,
bangkok_review_0053,bangkok_roti_02,데일리빈 성수역점,먹고울뻔,82,TRUE,불만족,TRUE,달지도 바삭하지도 진하지도 않아서 애매했다. 만족 누르기 힘든 맛.,TRUE,3,TRUE,평일,저녁,0,불만 토로형,바삭함; 단맛
bangkok_review_0054,bangkok_roti_02,데일리빈 성수역점,바삭한게좋아,79,TRUE,만족,TRUE,맛이 튀진 않지만 편안함. 강한 단맛 싫어하는 사람한테는 괜찮을 듯.,FALSE,0,TRUE,주말,오전,0,존댓말 정보형,단맛
bangkok_review_0055,bangkok_roti_02,데일리빈 성수역점,유행템체험단,67,FALSE,만족,TRUE,단맛이 중간 정도라 한 개 다 먹기 편했다. 튀김이 아주 바삭하진 않지만 나쁘지 않음.,FALSE,0,TRUE,평일,오후,0,존댓말 정보형,바삭함; 단맛
bangkok_review_0056,bangkok_roti_02,데일리빈 성수역점,웨이팅싫어,62,FALSE,불만족,TRUE,튀김옷이 식어서 그런지 눅눅했음. 바로 튀긴 느낌이 전혀 없었다.,TRUE,2,TRUE,주말,오후,0,짧은 현실형,눅눅함
bangkok_review_0057,bangkok_roti_02,데일리빈 성수역점,맛없으면안참음,78,TRUE,만족,TRUE,바나나향이 세지 않아서 부담 없었다. 아이스 아메리카노랑 먹으니 무난하게 좋음.,FALSE,0,TRUE,주말,오후,0,반말 후기형,바나나; 무난함
bangkok_review_0058,bangkok_roti_02,데일리빈 성수역점,로띠먹고싶다,58,FALSE,불만족,TRUE,이건 그냥 바나나 들어간 튀김 간식 느낌. 방콕 로띠튀김이라는 이름 치고는 임팩트가 약함.,FALSE,0,FALSE,주말,오후,0,음슴체,바나나; 원조 느낌
bangkok_review_0059,bangkok_roti_02,데일리빈 성수역점,연무장걷는중,46,FALSE,만족,FALSE,,FALSE,0,TRUE,평일,오전,0,텍스트 없음,
bangkok_review_0060,bangkok_roti_02,데일리빈 성수역점,소스많이파,53,FALSE,만족,TRUE,로띠튀김이 궁금한데 멀리 가긴 귀찮으면 여기 나쁘지 않다.,FALSE,0,FALSE,주말,저녁,0,장문 후기형,
bangkok_review_0061,bangkok_roti_02,데일리빈 성수역점,튀김옷감별사,40,FALSE,만족,TRUE,가볍게 먹기 좋음. 튀김 느낌보다는 따뜻한 바나나 간식에 가까움.,TRUE,1,TRUE,평일,아침,0,장문 후기형,바나나
bangkok_review_0062,bangkok_roti_02,데일리빈 성수역점,태국가고싶다,92,TRUE,만족,TRUE,나는 기름진 디저트 잘 못 먹는데 여긴 상대적으로 가벼워서 괜찮았음.,FALSE,0,FALSE,주말,저녁,0,짧은 현실형,기름짐
bangkok_review_0063,bangkok_roti_02,데일리빈 성수역점,성수또감,50,FALSE,불만족,FALSE,,FALSE,0,TRUE,주말,점심,0,텍스트 없음,
bangkok_review_0064,bangkok_roti_02,데일리빈 성수역점,먹방친구,56,FALSE,만족,FALSE,,TRUE,1,TRUE,평일,저녁,0,텍스트 없음,
bangkok_review_0065,bangkok_roti_02,데일리빈 성수역점,한입만요,41,FALSE,불만족,TRUE,사진용도 아니고 맛용도 아닌 애매한 메뉴. 그냥 다른 디저트 먹을래.,TRUE,1,TRUE,주말,오후,0,불만 토로형,비주얼
bangkok_review_0066,bangkok_roti_02,데일리빈 성수역점,혼카페러,63,FALSE,만족,TRUE,대중적으로 무난하게 만든 맛. 가족이랑 먹어도 호불호 덜할 듯.,TRUE,1,TRUE,평일,점심,0,흥분 극찬형,무난함
bangkok_review_0067,bangkok_roti_02,데일리빈 성수역점,바나나필링중독,96,TRUE,만족,TRUE,가격 생각하면 괜찮다. 갓 나온 건 아니어도 커피랑 먹으니 그럭저럭 맛있었음 ☕,FALSE,0,FALSE,주말,오전,0,밈 섞인 리뷰형+표현강함,가격
bangkok_review_0068,bangkok_roti_02,데일리빈 성수역점,인스타보고감,95,TRUE,만족,TRUE,프차 시즌 메뉴라 기대 안 했는데 나쁘지 않았음. 튀김옷은 약하지만 바나나맛이 은은해서 무난.,TRUE,2,TRUE,평일,아침,0,음슴체,바나나; 무난함
bangkok_review_0069,bangkok_roti_02,데일리빈 성수역점,리뷰쓰는햄스터,44,FALSE,만족,TRUE,유행 디저트 입문용으로 딱. 맛집 찾아갈 시간 없으면 데일리빈도 괜찮음.,FALSE,0,TRUE,주말,오전,0,장문 후기형,
bangkok_review_0070,bangkok_roti_02,데일리빈 성수역점,두입컷,43,FALSE,불만족,TRUE,가격은 낮지만 그만큼 완성도도 낮은 느낌. 다른 곳에서 제대로 먹어보고 싶어짐.,TRUE,1,TRUE,평일,저녁,0,담담 평가형,가격
bangkok_review_0071,bangkok_roti_02,데일리빈 성수역점,시나몬싫어,58,FALSE,만족,FALSE,,FALSE,0,TRUE,평일,오후,0,텍스트 없음,
bangkok_review_0072,bangkok_roti_02,데일리빈 성수역점,솔티좋아,38,FALSE,만족,TRUE,성수역에서 바로 살 수 있어서 편함. 대기 없고 가격도 낮아서 유행템 맛만 보기엔 괜찮다.,FALSE,0,TRUE,주말,아침,0,반말 후기형,웨이팅; 가격
bangkok_review_0073,bangkok_roti_02,데일리빈 성수역점,버터문저장,67,FALSE,만족,FALSE,,FALSE,0,FALSE,평일,점심,0,텍스트 없음,
bangkok_review_0074,bangkok_roti_02,데일리빈 성수역점,로띠스팟줄섬,73,TRUE,불만족,TRUE,대기 없는 건 좋은데 맛이 기억에 안 남음. 굳이 다시 사진 않을 듯.,TRUE,1,TRUE,주말,오후,0,불만 장문형,웨이팅; 비주얼
bangkok_review_0075,bangkok_roti_02,데일리빈 성수역점,타이테이블궁금,82,TRUE,불만족,TRUE,겉이 바삭하지 않고 속도 밍밍함. 기대 낮췄는데도 아쉬움.,FALSE,0,FALSE,평일,오전,0,반말 후기형,바삭함
bangkok_review_0076,bangkok_roti_02,데일리빈 성수역점,포스터키친저장,43,FALSE,만족,TRUE,가격이 착해서 만족. 성수에서 디저트 하나 3천원대면 일단 점수 줘야 함.,FALSE,0,TRUE,주말,아침,0,짧은 현실형,가격
bangkok_review_0077,bangkok_roti_02,데일리빈 성수역점,데일리빈들름,52,FALSE,불만족,TRUE,필링 양이 너무 적음. 반 갈랐는데 사진 찍을 게 별로 없었어요.,TRUE,1,TRUE,주말,오후,0,불만 장문형,비주얼
bangkok_review_0078,bangkok_roti_02,데일리빈 성수역점,카페지도저장러,43,FALSE,만족,TRUE,대기 없어서 최고 ㅎㅎ 맛은 평범한데 바로 먹을 수 있다는 게 생각보다 큰 장점.,TRUE,1,TRUE,주말,오후,0,불만 토로형+표현강함,웨이팅; 무난함
bangkok_review_0079,bangkok_roti_02,데일리빈 성수역점,당도체크러,37,FALSE,만족,TRUE,줄 서기 싫어서 여기로 왔는데 나름 만족. 엄청 특별한 맛은 아니지만 실패 부담이 낮음.,TRUE,1,TRUE,주말,오후,0,존댓말 정보형,웨이팅
bangkok_review_0080,bangkok_roti_02,데일리빈 성수역점,바나나무름싫어,88,TRUE,만족,TRUE,부담 없는 단맛이라 좋았음. 요즘 유행 디저트 너무 세서 피곤한데 이건 편하다.,FALSE,0,TRUE,평일,아침,0,흥분 극찬형,단맛
bangkok_review_0081,bangkok_roti_02,데일리빈 성수역점,겉튀김중요,38,FALSE,만족,TRUE,출근길에 사 먹었는데 괜찮았음. 유행템을 편하게 먹는 느낌.,FALSE,0,FALSE,평일,오후,0,조건부 추천형,
bangkok_review_0082,bangkok_roti_02,데일리빈 성수역점,연유조절필수,65,FALSE,만족,TRUE,친구 기다리면서 먹기 좋았다. 줄 안 서고 빨리 먹을 수 있음.,FALSE,0,FALSE,평일,점심,0,음슴체,웨이팅
bangkok_review_0083,bangkok_roti_02,데일리빈 성수역점,소스범벅주의,50,FALSE,만족,TRUE,프랜차이즈라 그런지 맛이 안정적임. 감동은 없지만 실망도 크지 않았다.,FALSE,0,TRUE,주말,저녁,0,조건부 추천형,
bangkok_review_0084,bangkok_roti_02,데일리빈 성수역점,로띠마니아,79,TRUE,불만족,TRUE,바나나맛도 연유맛도 약해서 왜 로띠인지 잘 모르겠음. 그냥 프차 시즌 메뉴.,TRUE,3,TRUE,평일,점심,0,불만 토로형,바나나; 연유
bangkok_review_0085,bangkok_roti_02,데일리빈 성수역점,길거리간식러,49,FALSE,만족,TRUE,성수역 근처에서 바로 사 먹을 수 있다는 게 최대 장점. 바쁜 날엔 이런 게 좋지.,FALSE,0,FALSE,주말,저녁,0,담담 평가형,
bangkok_review_0086,bangkok_roti_02,데일리빈 성수역점,맛잘알되고싶다,92,TRUE,만족,FALSE,,TRUE,2,TRUE,주말,저녁,0,텍스트 없음,
bangkok_review_0087,bangkok_roti_02,데일리빈 성수역점,성수근처사는사람,39,FALSE,불만족,FALSE,,TRUE,1,TRUE,평일,오후,0,텍스트 없음,
bangkok_review_0088,bangkok_roti_02,데일리빈 성수역점,오후당충전,66,FALSE,불만족,FALSE,,FALSE,0,TRUE,평일,오전,0,텍스트 없음,
bangkok_review_0089,bangkok_roti_02,데일리빈 성수역점,바삭하면합격,74,TRUE,불만족,TRUE,무난한데 너무 무난하다. 유행템 먹는 재미를 기대하면 실망할 수 있음.,FALSE,0,TRUE,주말,점심,0,기대 대비 아쉬움형,무난함
bangkok_review_0090,bangkok_roti_02,데일리빈 성수역점,나름만족,39,FALSE,만족,TRUE,갓 튀김 느낌은 약하지만 가격 대비는 만족. 다시 먹을 수도 있음.,TRUE,1,TRUE,주말,오전,0,장문 후기형,가격
bangkok_review_0091,bangkok_roti_03,버터문 연무장,생각보다괜찮,87,TRUE,만족,TRUE,유명한 곳보다 여기가 더 좋았음. 화려하진 않은데 먹고 나서 ‘아 잘 만들었다’ 싶다.,TRUE,1,FALSE,평일,저녁,20,마니아 극찬형,
bangkok_review_0092,bangkok_roti_03,버터문 연무장,아쉬운점있음,46,FALSE,불만족,FALSE,,TRUE,1,TRUE,평일,오후,15,텍스트 없음,
bangkok_review_0093,bangkok_roti_03,버터문 연무장,맛은있네,63,FALSE,불만족,TRUE,바삭함은 좋은데 필링 양이 조금 더 많았으면 했다. 전체적으로 얌전한 맛.,TRUE,1,FALSE,주말,점심,5,흥분 극찬형,바삭함
bangkok_review_0094,bangkok_roti_03,버터문 연무장,먹어볼만함,86,TRUE,만족,TRUE,"오바 조금 보태서 성수 로띠튀김 중 제일 취향. 바삭함, 버터리함, 적당한 단맛 다 있음ㅠㅠ",TRUE,2,TRUE,평일,오후,10,마니아 극찬형+표현강함,바삭함; 단맛; 버터
bangkok_review_0095,bangkok_roti_03,버터문 연무장,반신반의,60,FALSE,만족,TRUE,연유가 과하지 않고 바나나가 진해서 좋음. 솔티 포인트가 살짝 있어서 단맛이 살아난다.,TRUE,1,TRUE,주말,오전,0,마니아 극찬형,바나나; 연유; 단맛
bangkok_review_0096,bangkok_roti_03,버터문 연무장,일단저장,96,TRUE,만족,TRUE,갓 튀긴 식감이 미쳤다. 튀김옷이 얇아서 바나나 필링 맛이 더 잘 느껴지고 느끼하지 않음.,FALSE,0,TRUE,평일,아침,20,마니아 극찬형,바나나; 기름짐
bangkok_review_0097,bangkok_roti_03,버터문 연무장,디저트로기분전환,85,TRUE,만족,TRUE,"버터문 진짜 내 취향 저격… 튀김옷이 얇고 바삭한데 기름지지 않고, 바나나 필링도 너무 달지 않음. 바삭한 거 좋아하고 버터향 좋아하는 사람은 여기 꼭 가야 됨 🥹",TRUE,1,FALSE,주말,오전,15,마니아 극찬형+표현강함,바삭함; 바나나; 단맛; 기름짐; 버터
bangkok_review_0098,bangkok_roti_03,버터문 연무장,커피랑먹자,92,TRUE,만족,TRUE,나랑 비슷한 취향이면 버터문 가세요. 달기만 한 디저트 싫고 바삭함 중요한 사람한테 맞음.,TRUE,2,TRUE,평일,아침,20,취향 저격 장문형,바삭함; 단맛; 버터
bangkok_review_0099,bangkok_roti_03,버터문 연무장,디저트과몰입,88,TRUE,만족,TRUE,리뷰 수 적어서 고민했는데 완전 성공. 겉은 파삭하고 속은 촉촉한데 끝에 살짝 짭짤해서 계속 손이 감.,TRUE,1,FALSE,평일,오후,5,마니아 극찬형,바삭함
bangkok_review_0100,bangkok_roti_03,버터문 연무장,로띠는따뜻하게,86,TRUE,만족,TRUE,"반갈샷은 로띠스팟이 더 화려할 수 있는데, 맛 밸런스는 버터문이 더 내 스타일.",FALSE,0,FALSE,평일,점심,15,취향 저격 장문형,비주얼; 버터
bangkok_review_0101,bangkok_roti_03,버터문 연무장,바삭한소리좋아,85,TRUE,만족,TRUE,작은 카페라 기대 안 했는데 진짜 맛있었다. 이런 데가 트렌딧에서 뜨는 게 맞는 듯.,TRUE,3,TRUE,주말,아침,5,흥분 극찬형,
bangkok_review_0102,bangkok_roti_03,버터문 연무장,달달함한도초과,90,TRUE,불만족,TRUE,나는 로띠튀김이면 더 달고 기름진 맛을 기대했는데 여긴 너무 정돈된 느낌이었다.,TRUE,1,TRUE,주말,점심,5,불만 토로형,단맛; 기름짐
bangkok_review_0103,bangkok_roti_03,버터문 연무장,눅눅하면실패,85,TRUE,만족,TRUE,버터향이 고급스럽게 올라오고 바나나가 너무 물컹하지 않음. 재방문 의사 있음!!,TRUE,2,TRUE,평일,점심,15,과몰입 추천형,바나나; 버터
